breakdown_row_id,dataset_type,timestamp_hour,date,hour_of_day,user_id,campaign_id,campaign_name,ad_set_id,ad_set_name,ad_id,ad_name,product_flavor,placement,device,geography,age_band,gender,audience_type,season,impressions,clicks,link_clicks,landing_page_views,sessions,bounce_rate,avg_session_duration,add_to_cart,initiate_checkout,checkout_completion,purchases,conversions,conversion_rate,spend,revenue
BR_H01181,historical,2025-11-20 11:00:00,2025-11-20,11,USER_H01181,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,45-54,male,retargeting,fall,6,2,2,2,2,0.0,51.8,1,1,1,1,1,0.5,0.61,7.73
BR_H01182,historical,2025-11-20 11:00:00,2025-11-20,11,USER_H01182,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,California,18-24,female,interest_based,fall,4,2,1,1,1,1.0,22.1,0,0,0,0,0,0.0,2.99,0.0
BR_H01183,historical,2025-11-20 11:00:00,2025-11-20,11,USER_H01183,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Texas,45-54,female,website_visitors,fall,1,1,1,1,1,0.98,97.9,0,0,0,0,0,0.0,5.66,0.0
BR_H01184,historical,2025-11-20 11:00:00,2025-11-20,11,USER_H01184,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,California,25-34,female,lookalike,fall,9,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.56,0.0
BR_H01185,historical,2025-11-20 11:00:00,2025-11-20,11,USER_H01185,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Arizona,35-44,female,lookalike,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.87,0.0
BR_H01186,historical,2025-11-20 11:00:00,2025-11-20,11,USER_H01186,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Texas,18-24,female,lookalike,fall,4,2,1,1,1,0.96,62.2,0,0,0,0,0,0.0,1.46,0.0
BR_H01187,historical,2025-11-20 11:00:00,2025-11-20,11,USER_H01187,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,California,45-54,female,website_visitors,fall,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.63,0.0
BR_H01188,historical,2025-11-20 11:00:00,2025-11-20,11,USER_H01188,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Nevada,35-44,male,website_visitors,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.49,0.0
BR_H01189,historical,2025-11-20 12:00:00,2025-11-20,12,USER_H01189,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Nevada,25-34,male,retargeting,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.78,0.0
BR_H01190,historical,2025-11-20 12:00:00,2025-11-20,12,USER_H01190,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Nevada,25-34,female,lookalike,fall,1,1,1,1,1,1.0,134.4,0,0,0,0,0,0.0,3.85,0.0
BR_H01191,historical,2025-11-20 12:00:00,2025-11-20,12,USER_H01191,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Texas,18-24,male,retargeting,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.78,0.0
BR_H01192,historical,2025-11-20 12:00:00,2025-11-20,12,USER_H01192,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,California,35-44,female,prospecting,fall,7,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.66,0.0
BR_H01193,historical,2025-11-20 12:00:00,2025-11-20,12,USER_H01193,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Arizona,35-44,female,retargeting,fall,6,2,1,1,1,0.96,159.3,0,0,0,0,0,0.0,0.91,0.0
BR_H01194,historical,2025-11-20 12:00:00,2025-11-20,12,USER_H01194,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Texas,45-54,male,website_visitors,fall,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.81,0.0
BR_H01195,historical,2025-11-20 12:00:00,2025-11-20,12,USER_H01195,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Texas,25-34,female,interest_based,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.12,0.0
BR_H01196,historical,2025-11-20 12:00:00,2025-11-20,12,USER_H01196,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,California,45-54,female,lookalike,fall,6,2,2,1,1,1.0,13.8,1,1,1,1,1,1.0,1.95,8.87
BR_H01197,historical,2025-11-20 12:00:00,2025-11-20,12,USER_H01197,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,California,18-24,male,prospecting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.4,0.0
BR_H01198,historical,2025-11-20 13:00:00,2025-11-20,13,USER_H01198,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,25-34,female,prospecting,fall,3,2,1,1,1,0.0,12.7,0,0,0,0,0,0.0,1.93,0.0
BR_H01199,historical,2025-11-20 13:00:00,2025-11-20,13,USER_H01199,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Arizona,45-54,male,interest_based,fall,1,1,1,1,1,1.0,148.6,0,0,0,0,0,0.0,1.48,0.0
BR_H01200,historical,2025-11-20 13:00:00,2025-11-20,13,USER_H01200,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Texas,25-34,female,website_visitors,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.75,0.0
BR_H01201,historical,2025-11-20 13:00:00,2025-11-20,13,USER_H01201,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,California,25-34,female,prospecting,fall,8,1,1,1,1,1.0,140.5,1,1,1,1,1,1.0,4.88,9.59
BR_H01202,historical,2025-11-20 13:00:00,2025-11-20,13,USER_H01202,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Nevada,45-54,female,website_visitors,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.89,0.0
BR_H01203,historical,2025-11-20 13:00:00,2025-11-20,13,USER_H01203,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Texas,35-44,female,website_visitors,fall,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,5.16,0.0
BR_H01204,historical,2025-11-20 13:00:00,2025-11-20,13,USER_H01204,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Nevada,45-54,male,retargeting,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.08,0.0
BR_H01205,historical,2025-11-20 13:00:00,2025-11-20,13,USER_H01205,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Nevada,35-44,female,lookalike,fall,6,2,2,2,2,0.99,38.2,0,0,0,0,0,0.0,3.04,0.0
BR_H01206,historical,2025-11-20 13:00:00,2025-11-20,13,USER_H01206,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,California,35-44,female,website_visitors,fall,5,2,2,1,1,0.0,20.0,0,0,0,0,0,0.0,1.12,0.0
BR_H01207,historical,2025-11-20 14:00:00,2025-11-20,14,USER_H01207,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Nevada,45-54,male,interest_based,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.58,0.0
BR_H01208,historical,2025-11-20 14:00:00,2025-11-20,14,USER_H01208,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Arizona,35-44,female,retargeting,fall,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.91,0.0
BR_H01209,historical,2025-11-20 14:00:00,2025-11-20,14,USER_H01209,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Arizona,18-24,male,retargeting,fall,1,1,1,1,1,0.96,75.9,0,0,0,0,0,0.0,1.08,0.0
BR_H01210,historical,2025-11-20 14:00:00,2025-11-20,14,USER_H01210,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Texas,45-54,male,prospecting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.58,0.0
BR_H01211,historical,2025-11-20 14:00:00,2025-11-20,14,USER_H01211,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,35-44,female,retargeting,fall,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.82,0.0
BR_H01212,historical,2025-11-20 14:00:00,2025-11-20,14,USER_H01212,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Arizona,18-24,female,lookalike,fall,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.29,0.0
BR_H01213,historical,2025-11-20 14:00:00,2025-11-20,14,USER_H01213,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Arizona,35-44,male,lookalike,fall,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.72,0.0
BR_H01214,historical,2025-11-20 14:00:00,2025-11-20,14,USER_H01214,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Arizona,25-34,male,lookalike,fall,3,3,2,1,1,0.0,134.6,0,0,0,0,0,0.0,0.45,0.0
BR_H01215,historical,2025-11-20 14:00:00,2025-11-20,14,USER_H01215,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Texas,35-44,male,prospecting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.52,0.0
BR_H01216,historical,2025-11-20 15:00:00,2025-11-20,15,USER_H01216,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Texas,25-34,female,website_visitors,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.13,0.0
BR_H01217,historical,2025-11-20 15:00:00,2025-11-20,15,USER_H01217,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,35-44,female,interest_based,fall,3,3,2,2,2,1.0,144.1,0,0,0,0,0,0.0,2.68,0.0
BR_H01218,historical,2025-11-20 15:00:00,2025-11-20,15,USER_H01218,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Arizona,35-44,female,lookalike,fall,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.88,0.0
BR_H01219,historical,2025-11-20 15:00:00,2025-11-20,15,USER_H01219,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Arizona,25-34,female,prospecting,fall,9,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.64,0.0
BR_H01220,historical,2025-11-20 15:00:00,2025-11-20,15,USER_H01220,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Texas,18-24,male,prospecting,fall,2,1,1,1,1,0.0,123.6,0,0,0,0,0,0.0,0.81,0.0
BR_H01221,historical,2025-11-20 15:00:00,2025-11-20,15,USER_H01221,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Texas,35-44,male,prospecting,fall,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.04,0.0
BR_H01222,historical,2025-11-20 15:00:00,2025-11-20,15,USER_H01222,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Arizona,35-44,male,lookalike,fall,4,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.97,0.0
BR_H01223,historical,2025-11-20 15:00:00,2025-11-20,15,USER_H01223,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Arizona,18-24,male,prospecting,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.01,0.0
BR_H01224,historical,2025-11-20 15:00:00,2025-11-20,15,USER_H01224,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Nevada,35-44,female,interest_based,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.5,0.0
BR_H01225,historical,2025-11-20 16:00:00,2025-11-20,16,USER_H01225,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Texas,45-54,male,lookalike,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.53,0.0
BR_H01226,historical,2025-11-20 16:00:00,2025-11-20,16,USER_H01226,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Nevada,18-24,male,prospecting,fall,5,3,3,2,2,1.0,172.9,0,0,0,0,0,0.0,1.81,0.0
BR_H01227,historical,2025-11-20 16:00:00,2025-11-20,16,USER_H01227,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,Arizona,18-24,female,retargeting,fall,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.87,0.0
BR_H01228,historical,2025-11-20 16:00:00,2025-11-20,16,USER_H01228,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Nevada,35-44,female,lookalike,fall,8,3,3,3,3,1.0,56.9,0,0,0,0,0,0.0,1.16,0.0
BR_H01229,historical,2025-11-20 16:00:00,2025-11-20,16,USER_H01229,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,California,45-54,male,retargeting,fall,6,2,2,1,1,0.0,102.7,1,1,1,1,1,1.0,4.14,9.55
BR_H01230,historical,2025-11-20 16:00:00,2025-11-20,16,USER_H01230,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Arizona,18-24,male,prospecting,fall,3,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.84,0.0
BR_H01231,historical,2025-11-20 16:00:00,2025-11-20,16,USER_H01231,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Texas,45-54,male,retargeting,fall,7,3,3,3,3,0.0,190.2,0,0,0,0,0,0.0,2.18,0.0
BR_H01232,historical,2025-11-20 16:00:00,2025-11-20,16,USER_H01232,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,18-24,female,interest_based,fall,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.36,0.0
BR_H01233,historical,2025-11-20 16:00:00,2025-11-20,16,USER_H01233,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Nevada,18-24,female,website_visitors,fall,1,1,1,1,1,0.0,62.7,0,0,0,0,0,0.0,1.81,0.0
BR_H01234,historical,2025-11-20 17:00:00,2025-11-20,17,USER_H01234,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,35-44,female,prospecting,fall,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.33,0.0
BR_H01235,historical,2025-11-20 17:00:00,2025-11-20,17,USER_H01235,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,25-34,female,lookalike,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.66,0.0
BR_H01236,historical,2025-11-20 17:00:00,2025-11-20,17,USER_H01236,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Texas,25-34,female,lookalike,fall,3,2,2,1,1,0.0,173.5,0,0,0,0,0,0.0,1.11,0.0
BR_H01237,historical,2025-11-20 17:00:00,2025-11-20,17,USER_H01237,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Arizona,45-54,female,prospecting,fall,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.15,0.0
BR_H01238,historical,2025-11-20 17:00:00,2025-11-20,17,USER_H01238,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Nevada,18-24,male,prospecting,fall,9,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.64,0.0
BR_H01239,historical,2025-11-20 17:00:00,2025-11-20,17,USER_H01239,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Nevada,18-24,male,website_visitors,fall,7,3,3,2,2,0.0,15.5,0,0,0,0,0,0.0,1.79,0.0
BR_H01240,historical,2025-11-20 17:00:00,2025-11-20,17,USER_H01240,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Nevada,18-24,female,lookalike,fall,4,3,3,3,3,0.0,110.6,0,0,0,0,0,0.0,0.86,0.0
BR_H01241,historical,2025-11-20 17:00:00,2025-11-20,17,USER_H01241,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Texas,25-34,female,lookalike,fall,2,2,2,2,2,0.95,91.1,0,0,0,0,0,0.0,2.11,0.0
BR_H01242,historical,2025-11-20 17:00:00,2025-11-20,17,USER_H01242,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Texas,25-34,female,retargeting,fall,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.33,0.0
BR_H01243,historical,2025-11-20 18:00:00,2025-11-20,18,USER_H01243,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Nevada,45-54,female,interest_based,fall,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.13,0.0
BR_H01244,historical,2025-11-20 18:00:00,2025-11-20,18,USER_H01244,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,California,18-24,female,lookalike,fall,1,1,1,1,1,0.97,113.0,0,0,0,0,0,0.0,3.86,0.0
BR_H01245,historical,2025-11-20 18:00:00,2025-11-20,18,USER_H01245,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,25-34,female,interest_based,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.38,0.0
BR_H01246,historical,2025-11-20 18:00:00,2025-11-20,18,USER_H01246,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Texas,18-24,male,retargeting,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.01,0.0
BR_H01247,historical,2025-11-20 18:00:00,2025-11-20,18,USER_H01247,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Nevada,25-34,male,interest_based,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.93,0.0
BR_H01248,historical,2025-11-20 18:00:00,2025-11-20,18,USER_H01248,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Texas,18-24,male,website_visitors,fall,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.63,0.0
BR_H01249,historical,2025-11-20 18:00:00,2025-11-20,18,USER_H01249,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Nevada,25-34,female,prospecting,fall,2,2,2,1,1,0.0,56.1,0,0,0,0,0,0.0,1.9,0.0
BR_H01250,historical,2025-11-20 18:00:00,2025-11-20,18,USER_H01250,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,Texas,25-34,female,website_visitors,fall,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.84,0.0
BR_H01251,historical,2025-11-20 18:00:00,2025-11-20,18,USER_H01251,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,California,18-24,male,lookalike,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.61,0.0
BR_H01252,historical,2025-11-20 19:00:00,2025-11-20,19,USER_H01252,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Texas,45-54,male,lookalike,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.79,0.0
BR_H01253,historical,2025-11-20 19:00:00,2025-11-20,19,USER_H01253,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,California,35-44,male,retargeting,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.21,0.0
BR_H01254,historical,2025-11-20 19:00:00,2025-11-20,19,USER_H01254,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Texas,35-44,male,interest_based,fall,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.88,0.0
BR_H01255,historical,2025-11-20 19:00:00,2025-11-20,19,USER_H01255,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,California,35-44,female,interest_based,fall,9,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.57,0.0
BR_H01256,historical,2025-11-20 19:00:00,2025-11-20,19,USER_H01256,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Nevada,35-44,female,retargeting,fall,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.73,0.0
BR_H01257,historical,2025-11-20 19:00:00,2025-11-20,19,USER_H01257,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Arizona,35-44,male,website_visitors,fall,8,3,2,1,1,0.95,72.9,0,0,0,0,0,0.0,3.56,0.0
BR_H01258,historical,2025-11-20 19:00:00,2025-11-20,19,USER_H01258,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,35-44,female,prospecting,fall,2,2,2,2,2,0.0,120.6,1,1,0,0,0,0.0,1.18,0.0
BR_H01259,historical,2025-11-20 19:00:00,2025-11-20,19,USER_H01259,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Arizona,45-54,male,interest_based,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.35,0.0
BR_H01260,historical,2025-11-20 19:00:00,2025-11-20,19,USER_H01260,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Texas,45-54,female,lookalike,fall,6,2,2,1,1,0.98,162.2,0,0,0,0,0,0.0,0.92,0.0
BR_H01261,historical,2025-11-20 20:00:00,2025-11-20,20,USER_H01261,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,California,45-54,male,website_visitors,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.26,0.0
BR_H01262,historical,2025-11-20 20:00:00,2025-11-20,20,USER_H01262,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Texas,35-44,male,prospecting,fall,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.87,0.0
BR_H01263,historical,2025-11-20 20:00:00,2025-11-20,20,USER_H01263,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Nevada,25-34,female,website_visitors,fall,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.62,0.0
